balance,value,gas,gasUsed,gasPrice,gasPrice
2079789280463698635, 1343611217920521053, 200356, 142972, 85000000000, 85000000000
592951320710710251, 52664839982407906, 188012, 132685, 82394623765, 82394623765
2349962820652002411, 1500000000000000000, 225384, 163753, 82394623765, 82394623765
11010295781334224, 350000000000000000, 181369, 127658, 108418306872, 108418306872
44761303172159524, 340000000000000000, 189715, 134467, 84980159657, 84980159657
189866997528032670, 3400000000000000000, 432416, 293222, 94844178296, 94844178296
32267030552711970, 100000000000000000, 191338, 135835, 101657986296, 101657986296
0, 400000000000000, 172448, 120339, 106410534894, 106410534894
122771275677341268, 10973382034594964082, 196239, 135697, 90229402412, 90229402412
9789736900000000, 65000000000000000, 299374, 221659, 96800000000, 96800000000
43150760178242511, 500000000000000000, 299436, 206746, 90229402412, 90229402412
7129308800000000, 230000000000000000, 161136, 111060, 104500000000, 104500000000
10225152800000000, 190000000000000000, 315622, 237786, 90200000000, 90200000000
553728985275826897, 100000000000000000, 181248, 127558, 88811198406, 88811198406
85242897399753538, 200000000000000000, 190670, 135286, 88811198406, 88811198406
14848999200267409, 2943022179630843488, 170373, 118657, 88811198406, 88811198406
38766973909305222, 48159237287480990, 183733, 129587, 88811198406, 88811198406
55639007078922500, 500000000000000000, 183145, 129104, 92595223056, 92595223056
41257093356000682, 100000000000000000, 191338, 135875, 92595223056, 92595223056
27346139203918729, 310000000000000000, 162231, 111959, 92505223056, 92505223056
0, 28158070723097633, 181912, 128094, 109160917177, 109160917177
225443119790689352, 168830428590902753, 192766, 136647, 89489463907, 89489463907
504797161782332228, 134000000000000000, 181036, 127385, 88989463907, 88989463907
55639007078922500, 500000000000000000, 196123, 139760, 89868357852, 89868357852
6979670675537231421, 2000000000000000000, 161005, 110952, 89868357852, 89868357852
67316078301665704, 104346828203033594, 175364, 122732, 89778357852, 89778357852
103692132826379095, 70000000000000000, 184540, 130259, 101381169453, 101381169453
41725123467239063, 1487668505735250150, 200167, 142814, 106780473149, 106780473149
14523338849940821, 186000000000000000, 184911, 130563, 84172757933, 84172757933
61110450364728448, 217000000000000000, 294664, 221671, 93444307547, 93444307547
0, 40087730000000000, 181758, 127977, 108900000000, 108900000000
26884342684762377, 84465901825036846, 316996, 237364, 100153999816, 100153999816
8054652377532065625, 2000000000000000000, 182192, 128333, 106950000000, 106950000000
225443119790689352, 258431384597902250, 192766, 136647, 94613878516, 94613878516
27369714039581023394, 100000000000000000, 187450, 132646, 94113878516, 94113878516
504797161782332228, 110000000000000000, 191054, 135602, 94113878516, 94113878516
417372871193856000, 260000000000000000, 189672, 134467, 105559333343, 105559333343
673535861723113041, 2000000000000000000, 184928, 130577, 94875442837, 94875442837
0, 192072976435314318, 209820, 150858, 103812987120, 103812987120
7131033300000000, 10000000000000000, 189877, 134636, 100100000000, 100100000000
19783248499785656, 223900000000000000, 161870, 111652, 99986598007, 99986598007
8629340555653981, 50000000000000000, 187774, 132588, 112287795266, 112287795266
9580263770521077, 26624164544766756, 199984, 142716, 112287795266, 112287795266
18080728177956282604, 6500000000000000000, 184412, 130126, 112287795266, 112287795266
348227534889937021, 500000000000000000, 160048, 110168, 112287795266, 112287795266
9234079109333245, 40000000000000000, 191324, 135823, 114400000000, 114400000000
224756641502771998, 1966698084822012922, 200514, 143103, 105853388580, 105853388580
42250555386584519, 1000000000000000000, 162472, 112146, 104353388580, 104353388580
5122539245282370, 350047000000000000, 189678, 134479, 104353388580, 104353388580
57996924150793962, 910000000000000000, 308163, 213889, 117203584589, 117203584589
79853317202621000, 500000000000000000, 191338, 135807, 108716474445, 108716474445
438495780030000, 760099579642480, 170296, 117922, 108716474445, 108716474445
0, 2000000000000000000, 183740, 126673, 104293228995, 104293228995
2439396773793588, 200000000000000000, 183189, 129140, 104243228995, 104243228995
7026914094610559, 200000000000000000, 187710, 132848, 104243228995, 104243228995
120014635749529182, 300000000000000000, 169821, 118178, 104243228995, 104243228995
9249918095566321, 10773179928961294, 180670, 127085, 120863451691, 120863451691
12595001052715104, 1000000000000000, 181172, 127496, 110444476276, 110444476276
1170932484576276610, 5500000000000000000, 168636, 117212, 109944476276, 109944476276
10943643154327180, 277293568304403321, 159262, 109524, 123498790305, 123498790305
8389131264138396, 8690000000000000000, 180685, 124148, 104465834465, 104465834465
39033686541137497, 117597929063451686, 203965, 145979, 114400000000, 114400000000
10311384590165634, 240000000000000000, 183000, 128995, 117826155328, 117826155328
549725759577748422, 2100000000000000000, 189806, 134568, 130522832429, 130522832429
17973873409958072, 896779749336595356, 185071, 130234, 130522832429, 130522832429
118114471929565381, 100957624834955355, 208006, 149291, 115317530219, 115317530219
424537633966610153, 300000000000000000, 165486, 114628, 129541420527, 129541420527
14542164393890665, 59357300000000000, 300570, 222639, 114347134793, 114347134793
259495178785080272, 50000000000000000, 402517, 309067, 107561769024, 107561769024
660466357800291702, 140000000000000000, 278684, 190783, 106075018813, 106075018813
1971248731100664842, 2772983251564743837, 179414, 125520, 100100000000, 100100000000
14258879600000000, 59000000000000000, 161185, 111100, 97900000000, 97900000000
8054652377532065625, 3000000000000000000, 181012, 127365, 117300000000, 117300000000
5135714120297771, 1490743501302181791, 199048, 172518, 87254825851, 87254825851
58335793793519844, 2000000000000000, 196982, 140455, 86754825851, 86754825851
268672999422612509, 2000000000000000000, 181662, 126944, 143000000000, 143000000000
263938018671741979, 231147553656859390, 200874, 143403, 116583520694, 116583520694
14082595665448136088, 100000000000000000000, 264126, 146324, 106254000000, 106254000000
27318923848742757, 19408113334, 192361, 136309, 104808327326, 104808327326
23854332411302546, 190000000000000000, 164084, 113478, 104808327326, 104808327326
0, 83033220000000000, 180217, 130589, 104808327326, 104808327326
70465470848818573, 200000000000000000, 189741, 134525, 104808327326, 104808327326
206561137977689580, 100000000000000000, 172005, 120962, 104808327326, 104808327326
24900040715885760528, 3500000000000000000, 440000, 145488, 152000000000, 152000000000
7285550946879600, 50000000000000000, 181198, 127518, 114683951465, 114683951465
837631848846895638, 9689359979873953725, 202393, 144669, 99832494259, 99832494259
322480535244000, 65000000000000000, 300558, 222629, 99832494259, 99832494259
0, 200000000000000000, 184959, 126661, 99832494259, 99832494259
8021288234086174, 195000000000000000, 182259, 128388, 99742494259, 99742494259
0, 200000000000000000, 300577, 218711, 95700000000, 95700000000
327457381140471701, 200000000000000000, 154509, 109500, 95700000000, 95700000000
23866871195587280, 225000000000000000, 196428, 140011, 96024569705, 96024569705
21833965743932450, 100000000000000000, 179143, 125831, 95524569705, 95524569705
58515351558888215179, 1500000000000000000, 185767, 131255, 95524569705, 95524569705
135565699836644592, 40000000000000000, 160370, 110448, 111100000000, 111100000000
12230761947647726, 43000000000000000, 181592, 127840, 97635741963, 97635741963
235366323325794149, 1500000000000000000, 181888, 128084, 91824332540, 91824332540
176814313552170025, 1500000000000000000, 161064, 111001, 88095396345, 88095396345
85803542428181000, 8818105557486515696, 200748, 138138, 84842217068, 84842217068
1775435782950327539, 467682555516413739, 179935, 125954, 116046239846, 116046239846
664444064684545049, 115000000000000000, 295554, 221325, 84842217068, 84842217068
805022436027928058, 7000000000000000000, 162450, 112128, 120000000000, 120000000000
13687273418429499, 200000000000000000, 189705, 134495, 93067368019, 93067368019
107386533799862251, 400000000000000000, 161029, 110973, 95248263379, 95248263379
32765513298640206601, 3000000000000000000, 600000, 124106, 751724546388, 751724546388
49358536848493520, 85000000000000000, 181594, 127880, 116046239846, 116046239846
80984936400210602, 110000000000000000, 259930, 192103, 95700000000, 95700000000
6637706142149162, 60047757579823880, 170527, 118763, 95672001026, 95672001026
7867619050601685, 350000000000000000, 304132, 210560, 93731213212, 93731213212
38408172117313708, 94154993466241296, 198151, 141134, 93231213212, 93231213212
337029992187162587, 12000000000000000000, 184735, 130351, 104687667368, 104687667368
925934984289000, 43000000000000000, 184522, 130244, 98143622186, 98143622186
0, 975000000000000000, 163662, 113132, 102300000000, 102300000000
1010797652485116648, 980000000000000000, 181788, 128001, 101062448702, 101062448702
1965567067533521302, 132000000000000000, 189705, 134525, 101062448702, 101062448702
0, 930495899433147149, 186610, 132947, 100814185323, 100814185323
0, 50000000000000000, 178322, 127528, 95672001026, 95672001026
9004454502578460, 285406475197808303, 204684, 146578, 93052276671, 93052276671
491717718939639281, 50000000000000000, 183114, 129078, 93052276671, 93052276671
88578325374099547, 40000000000000000, 169870, 118238, 87388540018, 87388540018
7953857500000000, 190000000000000000, 181210, 127528, 119900000000, 119900000000
168024955563579103, 90000000000000000, 184909, 130561, 93814631873, 93814631873
113102810320956145, 190000000000000000, 162301, 112006, 105353170023, 105353170023
7347476417425684, 157107600482602668, 297722, 224110, 105052061447, 105052061447
658782601781011375, 536077690000000000, 160396, 110480, 97124437261, 97124437261
41652628629658055, 200000000000000000, 179154, 125823, 96624437261, 96624437261
2269903801906240784, 413282957456926578, 179583, 125661, 85904632772, 85904632772
16948634962683899, 50000000000000000, 184987, 131629, 80000000000, 80000000000
91480961958547227, 230000000000000000, 208320, 149755, 87473778924, 87473778924
7659211263693791, 220000000000000000, 191376, 131971, 96163027099, 96163027099
0, 125008760595953000, 179365, 125479, 95700000000, 95700000000
106172321866038655, 403759173730142531, 181258, 123672, 87836680402, 87836680402
19682260254605766, 300600000000000000, 189724, 134511, 99120525156, 99120525156
206750321106000, 30000000000000000, 162928, 112521, 99060525156, 99060525156
12344733595837007, 890000000000000000, 203047, 145440, 98620525156, 98620525156
16841921780104830, 152954279525551615, 189770, 124853, 98620525156, 98620525156
19914854655475255, 219701789803499291, 199844, 142545, 103225776867, 103225776867
1008002825212531, 50000000000000000, 182053, 128207, 103225776867, 103225776867
363031245242392010, 210000000000000000, 191019, 135574, 100655839538, 100655839538
522951178974052580, 14470560156894793, 199347, 142131, 101095839538, 101095839538
1643118089930169493, 3093910066059737695, 236152, 172802, 98319416580, 98319416580
0, 86000000000000000, 185179, 130782, 96163027099, 96163027099
9617234817381134, 30000000000000000, 179119, 124817, 94900225576, 94900225576
16854064216813631, 150000000000000000, 174242, 121801, 92509503854, 92509503854
59515121315459000, 90000000000000000, 184888, 130545, 92509503854, 92509503854
35511296193349361, 70000000000000000, 184840, 130535, 102997834148, 102997834148
3215670400870243, 100000000000000000, 187802, 132923, 102997834148, 102997834148
215419620864000, 100000000000000000, 173078, 120856, 102907834148, 102907834148
6202841800000000, 9700000000000000, 152833, 104249, 112200000000, 112200000000
3994347416346899, 124241791846778393, 184479, 130209, 106264544589, 106264544589
44834043930774263, 450000000000000000, 295539, 221313, 119358422443, 119358422443
48251740375394897, 931417124674437726, 200162, 142810, 119358422443, 119358422443
7135581000000000, 80000000000000000, 189729, 134515, 119358422443, 119358422443
60500340105342963, 120000000000000000, 189729, 125843, 107893454139, 107893454139
67681383579287187044, 6000000000000000000, 283291, 211265, 97245296058, 97245296058
5914389401854260083, 1000000000000000000, 180688, 127099, 97245296058, 97245296058
3023959298984367, 4900000000000000000, 190748, 135366, 97245296058, 97245296058
396989410990290717, 270000000000000000, 181838, 128024, 109199261277, 109199261277
2293283088409818402, 75000000000000000, 181636, 127877, 106614121330, 106614121330
68590483457818903, 378461880790525286, 160947, 110905, 106568433310, 106568433310
1620692556315000, 779000000000000000, 159847, 110003, 106568433310, 106568433310
632953449241719, 1000000000000000000, 181348, 127641, 106568433310, 106568433310
9965744302819000, 20000000000000000, 181196, 120870, 118452927430, 118452927430
